id	title	name	publication_date	body	new_title
470235	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	As the elected attorney general of California, I did the work of significantly reforming the criminal justice system of a state of 40 million people which became a national model for the work that needs to be done. And I am proud of that work and I am proud of making a decision to not just give fancy speeches or be in a legislative body and give speeches on a floor but actually doing the work of being in the position to use the power that I have to reform a system that is badly in need of reform.	Democratic Presidential Debate - July 31 | CNN
470236	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	That is why we created initiatives that were about re-entering former offenders and getting them counseling.	Democratic Presidential Debate - July 31 | CNN
470237	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	It is why I know that criminal justice system is so broken that I am an advocate for what we need to do.	Democratic Presidential Debate - July 31 | CNN
470238	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	To not only decriminalize but legalize marijuana in the United States.	Democratic Presidential Debate - July 31 | CNN
470239	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	The bottom line is, Senator Harris, when you were in a position to make a decision and an impact in these people's lives you did not and worse yet, in the case of those who are on death row, innocent people you actually blocked evidence from being revealed that would have freed them until you were forced to do so.	Democratic Presidential Debate - July 31 | CNN
470240	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	There is no excuse for that. And the people who suffered under your reign as prosecutor you owe them an apology.	Democratic Presidential Debate - July 31 | CNN
470241	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	My entire career I have been opposed, personally opposed to the death penalty and that has never changed. And I dare anybody who is in a position to make that decision to face the people I have faced to say, I will not seek the death penalty. That is my background. That is my work. I am proud of it. I think you can judge people by when they are under fire and it's not about some fancy opinion on a stage. But when they are in a position to actually make the decision, what do they do? When I was in the position on having to decide whether or not to seek a death penalty on cases I prosecuted I made a very difficult decision that was not popular--to not seek the death penalty. History shows that and I am proud of those decisions.	Democratic Presidential Debate - July 31 | CNN
470242	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	I spent seven years running a nonprofit that helped create thousands of jobs including hundreds right here in Detroit as well as Baltimore, Cleveland, New Orleans and I saw that the racial disparities are much, much worse than I had ever imagined. They are even worse still. A study just came out that projected the average American--African-American median net worth will be (INAUDIBLE). So you have to ask yourself how is that possible?	Democratic Presidential Debate - July 31 | CNN
470243	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	It is possible because we are in the midst of the greatest economic transformation in our history. Artificial intelligence is coming. It's going to displace hundreds of thousands of call-center workers, truck drivers, the most common job in 29 states, including this one. And you know who suffers most in a natural disaster. It's people of color, people who have lower levels of capital and education and resources.	Democratic Presidential Debate - July 31 | CNN
470244	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	So what are we going to do about it? We should just go back to the writings of Martin Luther King who in 1967 his book chaos in our communities said we need a guaranteed minimum income in the United States of America. That is the most effective way for us to address racial any quality in a genuine way and give every American a chance in the 21st century economy.	Democratic Presidential Debate - July 31 | CNN
470245	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	First of all, the president is a racist, and that was just one more example of it.	Democratic Presidential Debate - July 31 | CNN
470246	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	We know that whether it is Baltimore or cities like Detroit they have--they are tremendously rich in history and culture and also in possibility. Here is what I would do if I am president. Number one I would invest in tremendous educational opportunity, invest in universal pre-K for three and four-year-olds, invest in improving K-12 education and also making higher education available to everyone through tuition-free public state universities, community colleges, and job training certification programs.	Democratic Presidential Debate - July 31 | CNN
470247	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	I would follow up on the work that I did at HUD. We passed the most sweeping rule to further desegregate our communities in the United States. This Trump administration set that back. I would put that back in order.	Democratic Presidential Debate - July 31 | CNN
470248	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	I would also invest in housing that is affordable because folks know that the rent is going through the roof.	Democratic Presidential Debate - July 31 | CNN
470249	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	And we need to make sure that you don't have to get out of West Baltimore or inner-city Detroit or the west side of San Antonio or anywhere if you want to reach your American dream. I want you to be able to accomplish it in your great neighborhood where you are.	Democratic Presidential Debate - July 31 | CNN
470250	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	There is no middle ground about my client. The fact of the matter is I called for the immediate action to be taken. First of all, one of things that we--we are responsible for 15 percent of all the pollution in the country. He's right about how it affects people and it affects neighborhoods, particularly poor neighborhoods. But here's the deal, in that area, there's also another piece. 85 percent of it is something I helped to negotiate, and that is the Paris climate accord. I would immediately rejoined that Paris Accord, I would make sure that we up the ante, which it calls for, I would be able to bring those leaders together who I know, I'd--I'd convene them in the White House like we did the nuclear summit, and I would raise the standard.	Democratic Presidential Debate - July 31 | CNN
470251	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	I'd also invest $400 billion--	Democratic Presidential Debate - July 31 | CNN
470252	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	--In research for a new alternative to deal with climate change--	Democratic Presidential Debate - July 31 | CNN
470253	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	--And that's better than--bigger than any other person.	Democratic Presidential Debate - July 31 | CNN
470254	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	The important number in Vice President Biden's remarks just now is that the United States is only 15 percent of global emissions. We like to act as if we are 100 percent, but the truth is even if we were to curb our emissions dramatically, the earth is still going to get warmer. And we can see it around us this summer. The last four years have been the four warmest years in recorded history. This is going to be a tough truth, but we are too late. We are 10 years too late. We need to do everything we can to start moving the climate in the right direction, but we also need to start moving our people to higher ground. And the best way to do that is to put economic resources into your hands so you can protect yourself and your families.	Democratic Presidential Debate - July 31 | CNN
470255	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Yes.	Democratic Presidential Debate - July 31 | CNN
470256	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	--No, I didn't say that--	Democratic Presidential Debate - July 31 | CNN
470257	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	My plan calls for 500,000 charging stations around the country so by 2030, we are all electric vehicles. My plan calls for being--making sure that we have $400 billion invested in technologies and learn how to contain what we're doing, creating 10 million new jobs. We will double offshore wind, we will end any subsidies for coal or any other fossil fuel, but we have to also engage the world while we're doing it. We have to walk and chew gum at the same time.	Democratic Presidential Debate - July 31 | CNN
470258	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	No it would--we would--we would work it out. We would make sure it's eliminated and no more subsidies for either one of those, either--any fossil fuel.	Democratic Presidential Debate - July 31 | CNN
470259	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	That's what I--	Democratic Presidential Debate - July 31 | CNN
470260	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	That's what I--	Democratic Presidential Debate - July 31 | CNN
470261	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	I mean, I--I have to agree with Governor Inslee and I'm going to just paraphrase one of your great sayings, Governor, which is we currently have a president in the White House who obviously does not understand the science. He's been pushing science fiction instead of science fact. The guy thinks that wind turbines cause cancer, but when in fact it causes jobs, and the reality is that I would take any Democrat on this stage over the current president of the United States who is rolling it back to our collective peril.	Democratic Presidential Debate - July 31 | CNN
470262	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	We must have and adopt a green new deal.	Democratic Presidential Debate - July 31 | CNN
470263	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	On day one as president, I would reenter us in the Paris agreement--	Democratic Presidential Debate - July 31 | CNN
470264	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	--And put it in place so we would be carbon neutral by 2030.	Democratic Presidential Debate - July 31 | CNN
470265	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	Well, first of all, this is personal. You can imagine. I grew up in Hawaii, which is the most remote island chain in the world. So, for us, growing up there, protecting our environment was not a political issue. It's a way of life. It's part of our culture. It's part of who we are.	Democratic Presidential Debate - July 31 | CNN
470266	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	This is why, as a member of Congress, long before there was ever a Green New Deal, I introduced the most ambitious climate change legislation ever in Congress called the OFA, Fossil Fuels Act. That actually laid out an actionable plan to take us from where we are today to transition off of fossil fuels and invest in green renewable energy. Invest in workforce training. Invest in the kinds of infrastructure that we need to deal with the problems and the challenges that climate is--is posing to us today.	Democratic Presidential Debate - July 31 | CNN
470267	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	I--I just want to take, first of all, a step back and say that I agree wholeheartedly with Governor Inslee. It's one of the reasons why green peace ranks me and him at the top of this entire field of--	Democratic Presidential Debate - July 31 | CNN
470268	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	--the candidates on climate--	Democratic Presidential Debate - July 31 | CNN
470269	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	--I'm just--hey. Hey.	Democratic Presidential Debate - July 31 | CNN
470270	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	I want to say very clearly--thank you, man. Thank you.	Democratic Presidential Debate - July 31 | CNN
470271	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	I'll try harder. Look, the reason why is because, first of all, this problem didn't start yesterday. Science didn't become a reality yesterday. This has been going on for years. There was another president that would not join an international accord. Then, it was the Kyoto Accord. I was mayor then and I stood up national leadership, joining with other mayors to say, climate change is not a separate issue. It must be the issue and the lens with we view every issue. Nobody should get applause for rejoining the Paris Climate Accords. That is kindergarten.	Democratic Presidential Debate - July 31 | CNN
470272	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	We have to go to far advance and make sure that everything from our trade deals, everything from the billions of dollars we spent to foreign aid, everything must be sublimated to the challenge and the crisis that is existential, which is dealing with the climate threat. And yes, the majority of this problem was outside the United States. But, the only way we're going to deal with this--	Democratic Presidential Debate - July 31 | CNN
470273	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	--is if the United States leads.	Democratic Presidential Debate - July 31 | CNN
470274	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	We have a huge problem and it's decades old in New York, but here's what we've done about it. We've declared the eradication of all lead, literally ending the notion of lead poisoning once and for all as the goal of our administration and we're doing something about it. Lead poisoning has gone down 90 percent since 2005 and we're going to literally bring it down to zero because we're going to go into every place, buildings, schools, public housing, and take out that lead, remediate that lead once and for all. And that needs to be done all over this country.	Democratic Presidential Debate - July 31 | CNN
470275	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	Now, the federal government used to not take any responsibility for our public housing. For decades, they've been disinvesting in the public housing that was supposed to be a federal responsibility. That's part of why we have this lead crisis to begin with. But, I'll tell you what you do when you're actually in charge of something. I'm in charge of the largest city in this nation. You do not accept the status quo. You fix it.	Democratic Presidential Debate - July 31 | CNN
470276	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	And so, we are going into every one of those apartments to make sure those children and those families are safe. And then we are going to eradicate that lead once and for all. And there should be a federal mandate to do the same for Flint, for Detroit, for every place in this country.	Democratic Presidential Debate - July 31 | CNN
470277	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	--it can be done.	Democratic Presidential Debate - July 31 | CNN
470278	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	Because people don't wonder what I would do. I have actually done it. I was secretary of housing in urban development when Flint had its water crisis. We did what it could to help folks get water filters and then we didn't stop there. We improved the standard of how we deal with elevated lead levels in children. A lot of Americans don't know that this is still a major problem out there. I was back in Flint about six weeks ago and I released a plan to invest $50 billion so that we remove lead as a major public health threat. We need to do it. We can do it and I will do it.	Democratic Presidential Debate - July 31 | CNN
470279	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Because we did it. I was asked to manage a $87 billion plan that we spent in total of 18 months that revised this state and many others because it kept us out of a depression. With 2/10 of 1 percent waste to (INAUDIBLE). Secondly, I was part of the--of the organization within our administration that pushed bailing General Motors out saving 10s of thousands of jobs here in this state.	Democratic Presidential Debate - July 31 | CNN
470280	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Number three, number three--I also was asked as the Mayor of Detroit can tell you--by the President of the United States to help Detroit get out of bankruptcy and get back on its feet. I spent better part of two years out here working to make sure that it did exactly that. We invested significantly in this city and transportation and 20--anyway. The point is--we made significant investments in this state. I expect in this city--I expect that's why the mayor endorsed me.	Democratic Presidential Debate - July 31 | CNN
470281	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	Well, I'm building a coalition of disaffected Trump voters, independents, libertarians and conservatives as well as democrats and progressives. I believe I'm the best candidate suited to beat Donald Trump. And as for how to win in Michigan and Ohio and Pennsylvania the problem is that so many people feel like the economy has left them behind. What we have to do is we have to say look, there's record high GDP in stock market prices. You know what also had record highs? Suicides, drug overdoses, depression, anxiety. It has gotten so bad that American life expectancy has declined for the last three years. And I like to talk about my wife who is at home with our two boys right now. One of whom is autistic.	Democratic Presidential Debate - July 31 | CNN
470282	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	What does her work count at in today's economy? Zero and we know that's the opposite of the truth. We know that her work is among the most challenging and vital. The way we win this election is we redefine economic progress to include all the things that matter to the people in Michigan and all of us like our own health, our wellbeing, our mental health, our clean air and clean water--how our kids are doing. If we change our measurements for the 21st Century economy to revolve around our own well being--	Democratic Presidential Debate - July 31 | CNN
470283	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	--then we will win this election.	Democratic Presidential Debate - July 31 | CNN
470284	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	Donald Trump won this election because far too many people in this country felt like they have been left behind by both political parties--by self-serving politicians on both sides who are more interested in partisan politics than they are in actually fighting for the people.	Democratic Presidential Debate - July 31 | CNN
470285	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	I'm speaking the truth to people all across this country about the fact that people in Flint, Michigan are still being left behind--still being poisoned by the water in their system because every single month we are spending four billion-	Democratic Presidential Debate - July 31 | CNN
470286	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	--on a continuing war in Afghanistan, $4 billion every single month rather than ending that were, bringing our troops home, and using those precious resources into serving the needs of the people here in this country. People, communities--	Democratic Presidential Debate - July 31 | CNN
470287	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	--like (INAUDIBLE). That is a kind of leadership that I will bring.	Democratic Presidential Debate - July 31 | CNN
470288	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	I--I'm grateful--I am grateful. Jake, look, this is one of those times where we are not staring at the truth and calling it out, and this is a case for the Democratic Party the truth will set us free. We lost the state of Michigan because everybody from Republicans to Russians were targeting the suppression of African-American voters.	Democratic Presidential Debate - July 31 | CNN
470289	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	We need to say that. If the African Americans vote in the state had been like it was four years earlier, we would have won the state of Michigan. We need to have a campaign that is ready for what's coming, and all-out assault especially on the most valuable voter group in our--in fact, the highest performing voting group in our coalition which is black women. And so I would be a person--	Democratic Presidential Debate - July 31 | CNN
470290	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Cory Booker	2019-07-31	--that tries to fight against voter suppression that could activate and engage the kind of voters and coalitions that are going to win states like Michigan and Pennsylvania and Wisconsin.	Democratic Presidential Debate - July 31 | CNN
470291	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	First of all, Donald Trump came in making a whole lot of promises to working people that he did not keep. He said he was going to help farmers; he said he was going to help auto workers. Farmers are now looking at bankruptcy, soybeans rotting in bills. Autoworkers, we expect perhaps hundreds of thousands will be out of jobs by the end of the year. Jerome Powell just dropped the interest rates, and he admitted why because of the so-called trade policy that this president has that has been nothing more than the Trump trade tax that has resulted in American families spending as much as $1.4 billion more a month on everything from shampoo to washing machines. He betrayed the American people. He betrayed of American families, and he will lose this election--	Democratic Presidential Debate - July 31 | CNN
470292	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	--because folks are clear that he has done nothing except try to beat people down and instead of live people up and that is what we want in the next president of the United States.	Democratic Presidential Debate - July 31 | CNN
470293	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	Well, first of all, there are a lot of Americans right now that are hurting. Just go and ask the folks that just received notice that they're going to get laid off by General Motors or ask the many folks who are sleeping on the streets in big cities and small towns across the United States or ask fast food workers that I joined a couple of weeks ago that are working for minimum wage and can't provide for their families or pay the rent. So the idea that America is doing just fine is wrong. Not only that, this president always likes to take credit like he did this. We've now had about 105 straight months of positive job growth, the longest streak in American history. Over 80 months of that was due to President Barack Obama. Thank you, Barack Obama.	Democratic Presidential Debate - July 31 | CNN
470294	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Julian Castro	2019-07-31	Thank you, Barack Obama. So you know, I believe that we need to invest in what will ensure that Americans can prosper in the years to come, making sure they had the knowledge and the--and skills to compete in the 21st century economy, ensuring that they can afford the rent where they live and that they have healthcare so that they don't have to worry about going homeless because they can't afford a medical procedure.	Democratic Presidential Debate - July 31 | CNN
470295	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	By pushing for fair trade, not trade deals that give away the sovereignty of the American people and our country, that giveaway American jobs, and that threaten our environment. These are the three main issues with that massive trade deal, the transpacific partnership. I think the central one was the fact that it gave away our sovereignty to a panel of international corporations whose rulings would supersede any domestic law that we would pass, either a federal law or a state or a local law. This is extremely dangerous and goes against the very values that we have as a country, not (SP) to speak of the fact that it would have a negative impact on domestic jobs and that it lacked clear protections for our environment. These are the things that we have to keep at the forefront as we look to enact fair trade deals with other countries to make sure that we continue to be a thriving part of our global economy.	Democratic Presidential Debate - July 31 | CNN
470296	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Tulsi Gabbard	2019-07-31	I would not because the approach that President Trump has taken has been extremely volatile without any clear strategic plan, and it has a ravaging and devastating effect on our domestic manufacturers, on our farmers who are already struggling, and now failing to see the light of day because of the plan that Trump has taken.	Democratic Presidential Debate - July 31 | CNN
470297	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	I'd renegotiate it. We make up 25 percent of the world's economy. In order--either China is going to write the rules of the road for the 21st century on trade or we are. We have to join with the 40 percent of the world that we had with us, and this time make sure that there's no one sitting at that table doing the deal unless environmentalists are there and labor is there and to make sure we equip our workers first to compete by investing in them now in the things that make them more competitive. That's what we have to do. Otherwise, they are going to write the rules of the road. We must have the rest of the world joining us to keep them--	Democratic Presidential Debate - July 31 | CNN
470298	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	--In check from abusing.	Democratic Presidential Debate - July 31 | CNN
470299	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	I would not rejoin the TTP as it was initially put forward. I would insist that we renegotiate pieces of that with the Pacific nations that we had in South America and North America so that we could bring them together to hold China accountable for the rules of us setting the rules of the road as to how trade could should be conducted. Otherwise, they're going to do exactly what they're doing, fill the vacuum, and run the--and run the table.	Democratic Presidential Debate - July 31 | CNN
470300	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	Yeah, and I just want to ask this question of all the candidates, but particularly the Vice President Biden, the--President Trump is trying to sell NAFTA 2.0. He's got a new name for it, it's just as dangerous as the old NAFTA, it's going to take away American jobs like the old NAFTA like it did to Michigan, and we cannot have Democrats be party to a new NAFTA. So Vice President, I believe you're the only person on the stage who voted for the original NAFTA. Are you ready to say here and now that you will oppose a new NAFTA and that what you will believe in, which a lot of us hope for, is trade treaties that empower organized labor across-	Democratic Presidential Debate - July 31 | CNN
470301	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	--boundaries of the world and give working people power again, not just--	Democratic Presidential Debate - July 31 | CNN
470302	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	--national corporations.	Democratic Presidential Debate - July 31 | CNN
470303	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Yes.	Democratic Presidential Debate - July 31 | CNN
470304	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Yes.	Democratic Presidential Debate - July 31 | CNN
470305	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	No. He said would I insist--	Democratic Presidential Debate - July 31 | CNN
470306	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	--that labor be engaged. The answer is yes.	Democratic Presidential Debate - July 31 | CNN
470307	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	I consider that a victory.	Democratic Presidential Debate - July 31 | CNN
470308	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Well, I love your affection for me. You spent a lot of time with me.	Democratic Presidential Debate - July 31 | CNN
470309	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	You know what?	Democratic Presidential Debate - July 31 | CNN
470310	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bill de Blasio	2019-07-31	We--we believe in redemption, Joe. We believe in redemption in this party.	Democratic Presidential Debate - July 31 | CNN
470311	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Well, I tell you what, I hope you're part of it.	Democratic Presidential Debate - July 31 | CNN
470312	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	I have seen firsthand the inequities in the business world where women are concerned, particularly in startups and entrepreneurship. We have to do more at every step. And if you're a woman entrepreneur, the obstacles start not just at home, but then when we seek a--a mentor or an investor, often they don't look like you and they might not think your i--idea is the right one.	Democratic Presidential Debate - July 31 | CNN
470313	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	In order to give women a leg up, what we have to do is we have to think about women in every situation, including the ones who are in exploitative in abusive jobs and relationships around the country. I'm talking about the waitress who's getting harassed by her boss at the diner who might have a business idea, but right now is stuck where she is. What we have to do is we have to give women the economic freedom to be able to improve their own situations and start businesses. And the best way to do this is by putting a dividend of $1,000 a month into their hands.	Democratic Presidential Debate - July 31 | CNN
470314	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-07-31	It would be a game changer for women around the country because we know that women do more of the unrecognized and uncompensated work in our society. It will not change unless we change it. And I say that's just what we do.	Democratic Presidential Debate - July 31 | CNN
470315	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	I think that's support of my proposal, which is this. Since 1963, when we passed the Equal Pay Act, we have been talking about the fact women are not paid equally for equal work. Fast forward to the year of our (INAUDIBLE) 2019 and women are paid 80 cents on the dollar; black women, 61 cents; Native American women, 58 cents; Latinas, 53 cents. I'm done with the conversation. So, yes, I am proposing in order to deal with this, one, I'm going to require corporations to post on their website whether they are paying women equally for equal work. Two, they will be fined for every 1 percent differential between what they are paying men and women. They will be fined 1 percent of their previous year's profits. That'll get everybody's attention.	Democratic Presidential Debate - July 31 | CNN
470316	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-07-31	--time for action.	Democratic Presidential Debate - July 31 | CNN
470317	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	That was a long time ago and here's what it was about. It would've given people making today $100,000 a year a tax break for childcare. I did not want that. I wanted the childcare to go to people making less than $100,000 and that's what it was about. As a single father, who, in fact, raised three children for five years by myself, I have some idea what it costs. I support making sure that--	Democratic Presidential Debate - July 31 | CNN
470318	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	--every single solitary--	Democratic Presidential Debate - July 31 | CNN
470319	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	Person needing childcare get an $8000 tax credit now. That would put 700,000 women back to work, increase in GDP by almost 8/10 of 1 percent. It is the right thing to do if we can give tax breaks to corporations for these things, why can't we do it this way?	Democratic Presidential Debate - July 31 | CNN
470320	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	No, (INAUDIBLE).	Democratic Presidential Debate - July 31 | CNN
470321	CNN HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-07-31	No.	Democratic Presidential Debate - July 31 | CNN
