id	title	name	publication_date	body	new_title
538456	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--Are weapons--	Democratic Presidential Debate - June 27 (Full) | NBC News
538457	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--Are from the military--	Democratic Presidential Debate - June 27 (Full) | NBC News
538458	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--And that they should not be on the streets--	Democratic Presidential Debate - June 27 (Full) | NBC News
538459	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--Of America.	Democratic Presidential Debate - June 27 (Full) | NBC News
538460	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	We ban the sale and--we ban the sale and distribution--	Democratic Presidential Debate - June 27 (Full) | NBC News
538461	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--And that's what I've believed for many years.	Democratic Presidential Debate - June 27 (Full) | NBC News
538462	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	And then--and--and--	Democratic Presidential Debate - June 27 (Full) | NBC News
538463	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--If people want to buy--if the government wants to do that, if people want bring it back--	Democratic Presidential Debate - June 27 (Full) | NBC News
538464	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	--Yes--	Democratic Presidential Debate - June 27 (Full) | NBC News
538465	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	Yeah.	Democratic Presidential Debate - June 27 (Full) | NBC News
538466	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	Thank you. I think your idea is a great one, Congressman Swalwell. And I will say there are a lot of great idea. The problem is Congress has not had the courage to act, which is why, when elected president of the United States, I will give the United States Congress 100 days to pull their act together, bring all these good ideas together, and put a bill on my desk for signature. And if they do not, I will take executive action and I will put in place--	Democratic Presidential Debate - June 27 (Full) | NBC News
538467	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	--The most comprehensive background check policy we've had. I will require the ATF to take the licenses of gun dealers who violate the law. And I will banned by executive order the importation of assault weapons, because I'm going to tell you, as a prosecutor, I have seen more autopsy photographs than I care to tell you. I have hugged more mothers who are the mothers of homicide victims, and I have attended more police officer funerals.	Democratic Presidential Debate - June 27 (Full) | NBC News
538468	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	It is enough. It is enough. And there have been plenty of good ideas from members of the United States Congress. There's been no action. As president, I will take action.	Democratic Presidential Debate - June 27 (Full) | NBC News
538469	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	Yeah, of course, because we trained on some of these kinds of weapons. Look, every part of my life experience informs this, being the mayor of a city where the worst part of the job is dealing with violence. We--we lose a--as many as were lost at Parkland every two or three years in my city alone. And this is tearing communities apart.	Democratic Presidential Debate - June 27 (Full) | NBC News
538470	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	If more guns made us safer, we be the safest country on earth. It doesn't work that way.	Democratic Presidential Debate - June 27 (Full) | NBC News
538471	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	And commonsense measures like universal background checks can't seem to get delivered by Washington, even when most Republicans, let alone most Americans, agree it's the right thing to do. And as somebody who trained on weapons of war, I can tell you that there are weapons that have absolutely no place in American cities or neighborhoods in peacetime, ever.	Democratic Presidential Debate - June 27 (Full) | NBC News
538472	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	A real 30 seconds?	Democratic Presidential Debate - June 27 (Full) | NBC News
538473	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	Okay. I'm the only person that's beaten the NRA nationally. I'm the guy that got the Brady Bill passed, the background checks, number one.	Democratic Presidential Debate - June 27 (Full) | NBC News
538474	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	Number two, we increased that background check when--when--during the Obama-Biden administration. I'm also the only guy that got assault weapons banned, banned, and the number of clips in a gun banned. And so, folks, look, and I would buy back those weapons. We already started talking about that. We tried to get it done. I think it can be done. And it should be demanded that we do it, and that's a good expenditure of money.	Democratic Presidential Debate - June 27 (Full) | NBC News
538475	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	And lastly, we should have smart guns. No gun should be able to be sold unless your biometric measure could pull that trigger. It's within our right to do that. We can do that. Our enemy is the gun manufacturers, not the NRA, the gun manufacturers.	Democratic Presidential Debate - June 27 (Full) | NBC News
538476	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	But the NRA is taking orders from--	Democratic Presidential Debate - June 27 (Full) | NBC News
538477	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	--The gun manufacturers. That's the problem.	Democratic Presidential Debate - June 27 (Full) | NBC News
538478	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	John Hickenlooper	2019-06-27	You know I talk about constant engagement and I think the first--	Democratic Presidential Debate - June 27 (Full) | NBC News
538479	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	John Hickenlooper	2019-06-27	The first country I would go to but I understand they have been cheating and stealing intellectual property would be China because--	Democratic Presidential Debate - June 27 (Full) | NBC News
538480	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	John Hickenlooper	2019-06-27	--because if we are going to do deal with--deal with public health pandemics and we are going to deal with--	Democratic Presidential Debate - June 27 (Full) | NBC News
538481	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	John Hickenlooper	2019-06-27	--all of the challenges of the globe we've got to have relationships with everyone.	Democratic Presidential Debate - June 27 (Full) | NBC News
538482	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-06-27	China, we need to cooperate with them on climate change, AI, and other issues, North Korea.	Democratic Presidential Debate - June 27 (Full) | NBC News
538483	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	We have no idea which of our most important allies he will have pissed off between now and then. What we know is that our relationship--	Democratic Presidential Debate - June 27 (Full) | NBC News
538484	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	--with the entire world needs to change.	Democratic Presidential Debate - June 27 (Full) | NBC News
538485	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	And it starts by modeling American values at home.	Democratic Presidential Debate - June 27 (Full) | NBC News
538486	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	We know NATO will fall apart if he is elected for more years it is the single most consequential alliance--	Democratic Presidential Debate - June 27 (Full) | NBC News
538487	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	--in the history of the United States.	Democratic Presidential Debate - June 27 (Full) | NBC News
538488	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	It's not one country. I think it is rebuilding trust in the United Nations and understand that we can solve conflicts without war but with diplomacy.	Democratic Presidential Debate - June 27 (Full) | NBC News
538489	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	All of the members of the NATO alliance.	Democratic Presidential Debate - June 27 (Full) | NBC News
538490	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	Because once we--once Bush abuse that power what happened was we got elected after that. I made sure the president turned to me and said Joe, get our combat troops out of Iraq. I was responsible for getting 150,000 combat troops out of Iraq and my son was one of them. I also think we should not have combat troops in Afghanistan. It's long overdue. It should end.	Democratic Presidential Debate - June 27 (Full) | NBC News
538491	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	And I thirdly I believe that you are not going to find anybody who has pulled together more of our alliances to deal with what is the real stateless threat out there. We cannot go it alone in terms of dealing with terrorism. So I would eliminate the--the act that allowed us to go into war and not the AU and fan make sure that it could only be used for what it's intended--what its intent was and that is to go after terrorist but never do it alone. That is why we have to repair our alliances. We put together 65 countries to make sure we dealt with ISIS in Iraq and other places. That is what I would do. That is what I have done and I know how to do it.	Democratic Presidential Debate - June 27 (Full) | NBC News
538492	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	One of the differences--one of the differences that Joe and I have in our record is Joe voted for that work, I helped lead the opposition to that or which was a total disaster. Second of all, I helped lead the effort for the first time to utilize the War Powers Act to get the United States out of these Saudi led intervention in Yemen which is the most horrific humanitarian disaster on Earth.	Democratic Presidential Debate - June 27 (Full) | NBC News
538493	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	And thirdly let me be very clear, I will do everything I can to prevent a war with Iran which would be far worse than disastrous war with Iraq.	Democratic Presidential Debate - June 27 (Full) | NBC News
538494	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	Informed consent of the American people.	Democratic Presidential Debate - June 27 (Full) | NBC News
538495	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	John Hickenlooper	2019-06-27	I'm a small business owner who brought that same scrappy spirit to big Colorado, one of the most progressive states in America. We've expanded reproductive health to--to reduce teenage abortion by 64 percent. We were the first state to legalize marijuana and we transformed our justice system in the process. We passed universal background checks in a purple state. We got to near universal healthcare coverage. We attack climate change with the toughest methane regulations in the country. And for the last three years, we've been the number one economy in America.	Democratic Presidential Debate - June 27 (Full) | NBC News
538496	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	John Hickenlooper	2019-06-27	You don't need big government to do big things. I know that because I'm the one person up here who's actually done the big progressive things everyone else is talking about. If we turn towards socialism, we run the risk of helping to reelect the worst president in American history.	Democratic Presidential Debate - June 27 (Full) | NBC News
538497	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Andrew Yang	2019-06-27	First, I want to thank everyone who put me on this stage tonight. I am proof that our democracy still works. Democrats and Americans around the country have one question for their nominee and that is who can beat Donald Trump in 2020. That is the right question. And the right candidate to beat Donald Trump will be solving the problems that got Donald Trump elected and will have a vision of a trickle up economy that is already drawing thousands of disaffected Trump voters, conservatives, independents, and libertarians, as well as Democrats and progressives. I am that candidate. I can build a much broader coalition to beat Donald Trump. It is not left. It is not right. It is forward and that is where I'll take the country in 2020.	Democratic Presidential Debate - June 27 (Full) | NBC News
538498	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	Thank you. Well, I--I just want to leave you with a couple of things. One, we need a nominee who has the ability to prosecute the case against four more years of Donald Trump and I will do that. Second, this election is about you. This is about your hopes and your dreams and your fears and what wakes you up at 3:00 in the morning. And that's why I have what I call a 3:00 a.m. agenda that is about everything from what we need to do to deliver healthcare to how you will be able to pay the bills by the end of the month.	Democratic Presidential Debate - June 27 (Full) | NBC News
538499	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Kamala Harris	2019-06-27	And when I think about what our country needs, I promise you I will be a president who leads with a sense of dignity, with honest, speaking the truth, and giving the American family all that they need to get through the end of the month in a way that allows them to prosper. So, I hope to own--earn your support. Please join us at kamalaharris.org.	Democratic Presidential Debate - June 27 (Full) | NBC News
538500	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	Nothing about politics is theoretical for me. I've had the experience of writing a letter to my family, putting it in an envelope marked just in case and leaving it where they would know where to find it in case I didn't come back from Afghanistan.	Democratic Presidential Debate - June 27 (Full) | NBC News
538501	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	XXX back from Afghanistan.	Democratic Presidential Debate - June 27 (Full) | NBC News
538502	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Pete Buttigieg	2019-06-27	I have the experience of being in a marriage that exists by the grace of a single vote on the U.S. supreme court and I have the experience of guiding a community where the per capita income was below $20,000 when I took office into a brighter future. I am running because the decisions we make in the next three or four years are going to decide how the next 30 or 40 go and when I get to the current age of the current President in the year 2055 I want to be able to look back on these years and save my generation delivered climate solutions, racial equality and an end to endless war. Help me deliver that new generation to Washington before it's too late.	Democratic Presidential Debate - June 27 (Full) | NBC News
538503	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Bernie Sanders	2019-06-27	I suspect people all over the country who are watching this debate are saying these are good people, they have great ideas but how come nothing really changes? How come for the last 45 years wages have been stagnant for the middle class? How come we have the highest rate of childhood poverty? How come 45 million people still have student debt West Denmark how can three people own more wealth than the bottom half of America? And here is the answer, nothing will change unless we have the guts to take on Wall Street, the insurance industry, the pharmaceutical industry, the military industrial complex in the fossil fuel industry. If we don't have the guts to take them on we will continue to have plans, we will continue to have talk and rich will get richer and everybody else will be struggling.	Democratic Presidential Debate - June 27 (Full) | NBC News
538504	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	Thank you very much. I am running to leave this country because I think it is important we restore the soul of this nation. This President has ripped it out. He is the only President in our history who has equated racist and--and white supremacist with ordinary decent people. He is the only President who is that in engaged and embraced dictators and thumb their nose at our allies.	Democratic Presidential Debate - June 27 (Full) | NBC News
538505	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	I am secondly running for President because I think we have to restore the backbone of America. The poor and hard-working middle-class people. You can't do that without replacing them with the dignity they once had.	Democratic Presidential Debate - June 27 (Full) | NBC News
538506	NBC NEWS HOLDS DEMOCRATIC PRESIDENTIAL CANDIDATES DEBATE	Joe Biden	2019-06-27	Lastly, we've got to unite the United States of America as much as anybody says we can't. If we do, there's not a single thing the American people can't do. This is the United States of America. We can do anything if we're together, together. So, God bless you all and may God protect our troops.	Democratic Presidential Debate - June 27 (Full) | NBC News
